"","X","did_purchase","recommendation","polar_norm","Real_Review"
"6353",19648,FALSE,TRUE,0,"Fake Recommand"
"6354",19651,FALSE,TRUE,5,"Fake Recommand"
"6355",19652,FALSE,TRUE,2.5,"Fake Recommand"
"6356",19653,FALSE,TRUE,4,"Fake Recommand"
"6357",19654,FALSE,TRUE,4,"Fake Recommand"
"6358",19658,FALSE,TRUE,3,"Fake Recommand"
"6359",19659,FALSE,TRUE,3,"Fake Recommand"
"6360",19660,FALSE,TRUE,1,"Fake Recommand"
"6361",19662,FALSE,TRUE,1,"Fake Recommand"
"6362",19666,FALSE,TRUE,0.5,"Fake Recommand"
"6363",19669,FALSE,TRUE,3.5,"Fake Recommand"
"6364",19670,FALSE,TRUE,1,"Fake Recommand"
"6365",19672,FALSE,TRUE,3,"Fake Recommand"
"6366",19675,FALSE,TRUE,2,"Fake Recommand"
"6367",19677,FALSE,TRUE,1.5,"Fake Recommand"
"6368",19678,FALSE,TRUE,3,"Fake Recommand"
"6369",19681,FALSE,TRUE,3,"Fake Recommand"
"6370",19683,FALSE,TRUE,4,"Fake Recommand"
"6371",19684,FALSE,TRUE,6,"Fake Recommand"
"6372",19685,FALSE,TRUE,4,"Fake Recommand"
"6373",19686,FALSE,TRUE,5,"Fake Recommand"
"6374",19688,FALSE,TRUE,3,"Fake Recommand"
"6375",19691,FALSE,TRUE,3,"Fake Recommand"
"6376",19692,FALSE,TRUE,3,"Fake Recommand"
"6377",19693,FALSE,TRUE,2,"Fake Recommand"
"6378",19696,FALSE,TRUE,2.5,"Fake Recommand"
"6379",19698,FALSE,TRUE,3,"Fake Recommand"
"6380",19700,FALSE,TRUE,7,"Fake Recommand"
"6381",19701,FALSE,TRUE,1,"Fake Recommand"
"6382",19703,FALSE,TRUE,3,"Fake Recommand"
"6383",19704,FALSE,TRUE,5,"Fake Recommand"
"6384",19708,FALSE,TRUE,0.5,"Fake Recommand"
"6385",19709,FALSE,TRUE,2.5,"Fake Recommand"
"6386",19710,FALSE,TRUE,1.333333333,"Fake Recommand"
"6387",19711,FALSE,TRUE,1,"Fake Recommand"
"6388",19712,FALSE,TRUE,1.666666667,"Fake Recommand"
"6389",19714,FALSE,TRUE,3,"Fake Recommand"
"6390",19715,FALSE,TRUE,1.25,"Fake Recommand"
"6391",19716,FALSE,TRUE,7,"Fake Recommand"
"6392",19717,FALSE,TRUE,2,"Fake Recommand"
"6393",19718,FALSE,TRUE,1.5,"Fake Recommand"
"6394",19719,FALSE,TRUE,4,"Fake Recommand"
"6395",19720,FALSE,TRUE,3.5,"Fake Recommand"
"6396",19722,FALSE,TRUE,3,"Fake Recommand"
"6397",19723,FALSE,TRUE,6,"Fake Recommand"
"6398",19724,FALSE,TRUE,5,"Fake Recommand"
"6399",19725,FALSE,TRUE,1,"Fake Recommand"
"6400",19726,FALSE,TRUE,2,"Fake Recommand"
"6401",19728,FALSE,TRUE,7,"Fake Recommand"
"6402",19730,FALSE,TRUE,1,"Fake Recommand"
"6403",19732,FALSE,TRUE,5,"Fake Recommand"
"6404",19733,FALSE,TRUE,4,"Fake Recommand"
"6405",19737,FALSE,TRUE,3,"Fake Recommand"
"6406",19740,FALSE,TRUE,6,"Fake Recommand"
"6407",19741,FALSE,TRUE,2,"Fake Recommand"
"6408",19742,FALSE,TRUE,1.333333333,"Fake Recommand"
"6409",19743,FALSE,TRUE,1,"Fake Recommand"
"6410",19744,FALSE,TRUE,2.5,"Fake Recommand"
"6411",19746,FALSE,TRUE,3,"Fake Recommand"
"6412",19748,FALSE,TRUE,0.666666667,"Fake Recommand"
"6413",19749,FALSE,TRUE,3,"Fake Recommand"
"6414",19751,FALSE,TRUE,5,"Fake Recommand"
"6415",19752,FALSE,TRUE,5,"Fake Recommand"
"6416",19755,FALSE,TRUE,3,"Fake Recommand"
"6417",19757,FALSE,TRUE,5.5,"Fake Recommand"
"6418",19760,FALSE,TRUE,1.333333333,"Fake Recommand"
"6419",19761,FALSE,TRUE,6,"Fake Recommand"
"6420",19762,FALSE,TRUE,6,"Fake Recommand"
"6421",19764,FALSE,TRUE,4,"Fake Recommand"
"6422",19765,FALSE,TRUE,4,"Fake Recommand"
"6423",19767,FALSE,TRUE,5,"Fake Recommand"
"6424",19770,FALSE,TRUE,2.5,"Fake Recommand"
"6425",19773,FALSE,TRUE,1.333333333,"Fake Recommand"
"6426",19774,FALSE,TRUE,3.5,"Fake Recommand"
"6427",19776,FALSE,TRUE,1,"Fake Recommand"
"6428",19777,FALSE,TRUE,3,"Fake Recommand"
"6429",19778,FALSE,TRUE,4,"Fake Recommand"
"6430",19779,FALSE,TRUE,3,"Fake Recommand"
"6431",19783,FALSE,TRUE,1,"Fake Recommand"
"6432",19784,FALSE,TRUE,2,"Fake Recommand"
"6433",19787,FALSE,TRUE,1,"Fake Recommand"
"6434",19791,FALSE,TRUE,4,"Fake Recommand"
"6435",19792,FALSE,TRUE,4,"Fake Recommand"
"6436",19795,FALSE,TRUE,2.5,"Fake Recommand"
"6437",19796,FALSE,TRUE,4,"Fake Recommand"
"6438",19798,FALSE,TRUE,1.166666667,"Fake Recommand"
"6439",19799,FALSE,TRUE,0,"Fake Recommand"
"6440",19800,FALSE,TRUE,5,"Fake Recommand"
"6441",19803,FALSE,TRUE,2,"Fake Recommand"
"6442",19805,FALSE,TRUE,4,"Fake Recommand"
"6443",19809,FALSE,TRUE,1,"Fake Recommand"
"6444",19810,FALSE,TRUE,3,"Fake Recommand"
"6445",19811,FALSE,TRUE,2.5,"Fake Recommand"
"6446",19812,FALSE,TRUE,3,"Fake Recommand"
"6447",19813,FALSE,TRUE,3,"Fake Recommand"
"6448",19815,FALSE,TRUE,2,"Fake Recommand"
"6449",19818,FALSE,TRUE,2.5,"Fake Recommand"
"6450",19819,FALSE,TRUE,3,"Fake Recommand"
"6451",19821,FALSE,TRUE,3,"Fake Recommand"
"6452",19823,FALSE,TRUE,3,"Fake Recommand"
"6453",19824,FALSE,TRUE,7,"Fake Recommand"
"6454",19825,FALSE,TRUE,7,"Fake Recommand"
"6455",19827,FALSE,TRUE,3,"Fake Recommand"
"6456",19828,FALSE,TRUE,3,"Fake Recommand"
"6457",19829,FALSE,TRUE,3,"Fake Recommand"
"6458",19831,FALSE,TRUE,1,"Fake Recommand"
"6459",19833,FALSE,TRUE,5,"Fake Recommand"
"6460",19834,FALSE,TRUE,1,"Fake Recommand"
"6461",19835,FALSE,TRUE,3,"Fake Recommand"
"6462",19837,FALSE,TRUE,2,"Fake Recommand"
"6463",19838,FALSE,TRUE,5,"Fake Recommand"
"6464",19841,FALSE,TRUE,4,"Fake Recommand"
"6465",19844,FALSE,TRUE,4,"Fake Recommand"
"6466",19846,FALSE,TRUE,6,"Fake Recommand"
"6467",19847,FALSE,TRUE,5,"Fake Recommand"
"6468",19849,FALSE,TRUE,2,"Fake Recommand"
"6469",19850,FALSE,TRUE,1,"Fake Recommand"
"6470",19851,FALSE,TRUE,3,"Fake Recommand"
"6471",19856,FALSE,TRUE,4,"Fake Recommand"
"6472",19857,FALSE,TRUE,1.5,"Fake Recommand"
"6473",19858,FALSE,TRUE,2,"Fake Recommand"
"6474",19859,FALSE,TRUE,1.5,"Fake Recommand"
"6475",19860,FALSE,TRUE,3,"Fake Recommand"
"6476",19862,FALSE,TRUE,4,"Fake Recommand"
"6477",19864,FALSE,TRUE,3,"Fake Recommand"
"6478",19865,FALSE,TRUE,2,"Fake Recommand"
"6479",19866,FALSE,TRUE,4,"Fake Recommand"
"6480",19867,FALSE,TRUE,3,"Fake Recommand"
"6481",19870,FALSE,TRUE,2,"Fake Recommand"
"6482",19873,FALSE,TRUE,5,"Fake Recommand"
"6483",19874,FALSE,TRUE,3,"Fake Recommand"
"6484",19876,FALSE,TRUE,1,"Fake Recommand"
"6485",19877,FALSE,TRUE,0.666666667,"Fake Recommand"
"6486",19879,FALSE,TRUE,4,"Fake Recommand"
"6487",19880,FALSE,TRUE,4,"Fake Recommand"
"6488",19881,FALSE,TRUE,2,"Fake Recommand"
"6489",19882,FALSE,TRUE,6,"Fake Recommand"
"6490",19883,FALSE,TRUE,0.5,"Fake Recommand"
"6491",19884,FALSE,TRUE,2,"Fake Recommand"
"6492",19887,FALSE,TRUE,1.5,"Fake Recommand"
"6493",19888,FALSE,TRUE,2,"Fake Recommand"
"6494",19889,FALSE,TRUE,4,"Fake Recommand"
"6495",19890,FALSE,TRUE,2,"Fake Recommand"
"6496",19892,FALSE,TRUE,3,"Fake Recommand"
"6497",19896,FALSE,TRUE,3,"Fake Recommand"
"6498",19897,FALSE,TRUE,4,"Fake Recommand"
"6499",19898,FALSE,TRUE,7,"Fake Recommand"
"6500",19899,FALSE,TRUE,3,"Fake Recommand"
"6501",19900,FALSE,TRUE,2,"Fake Recommand"
"6502",19901,FALSE,TRUE,3,"Fake Recommand"
"6503",19902,FALSE,TRUE,2.5,"Fake Recommand"
"6504",19903,FALSE,TRUE,5,"Fake Recommand"
"6505",19905,FALSE,TRUE,0.5,"Fake Recommand"
"6506",19907,FALSE,TRUE,1,"Fake Recommand"
"6507",19908,FALSE,TRUE,3,"Fake Recommand"
"6508",19910,FALSE,TRUE,4,"Fake Recommand"
"6509",19912,FALSE,TRUE,4,"Fake Recommand"
"6510",19913,FALSE,TRUE,0.333333333,"Fake Recommand"
"6511",19914,FALSE,TRUE,5,"Fake Recommand"
"6512",19915,FALSE,TRUE,1,"Fake Recommand"
"6513",19916,FALSE,TRUE,4,"Fake Recommand"
"6514",19917,FALSE,TRUE,3,"Fake Recommand"
"6515",19919,FALSE,TRUE,2,"Fake Recommand"
"6516",19920,FALSE,TRUE,5,"Fake Recommand"
"6517",19921,FALSE,TRUE,2.5,"Fake Recommand"
"6518",19922,FALSE,TRUE,7,"Fake Recommand"
"6519",19923,FALSE,TRUE,3,"Fake Recommand"
"6520",19927,FALSE,TRUE,6,"Fake Recommand"
"6521",19929,FALSE,TRUE,5,"Fake Recommand"
"6522",19930,FALSE,TRUE,3,"Fake Recommand"
"6523",19931,FALSE,TRUE,0.5,"Fake Recommand"
"6524",19932,FALSE,TRUE,2,"Fake Recommand"
"6525",19933,FALSE,TRUE,2,"Fake Recommand"
"6526",19934,FALSE,TRUE,2,"Fake Recommand"
"6527",19935,FALSE,TRUE,6,"Fake Recommand"
"6528",19937,FALSE,TRUE,1.666666667,"Fake Recommand"
"6529",19938,FALSE,TRUE,2,"Fake Recommand"
"6530",19939,FALSE,TRUE,3,"Fake Recommand"
"6531",19940,FALSE,TRUE,6,"Fake Recommand"
"6532",19941,FALSE,TRUE,5,"Fake Recommand"
"6533",19942,FALSE,TRUE,5,"Fake Recommand"
"6534",19943,FALSE,TRUE,2,"Fake Recommand"
"6535",19945,FALSE,TRUE,3,"Fake Recommand"
"6536",19947,FALSE,TRUE,7,"Fake Recommand"
"6537",19948,FALSE,TRUE,1,"Fake Recommand"
"6538",19949,FALSE,TRUE,1.333333333,"Fake Recommand"
"6539",19950,FALSE,TRUE,4,"Fake Recommand"
"6540",19951,FALSE,TRUE,4,"Fake Recommand"
"6541",19952,FALSE,TRUE,5,"Fake Recommand"
"6542",19953,FALSE,TRUE,1,"Fake Recommand"
"6543",19954,FALSE,TRUE,1.333333333,"Fake Recommand"
"6544",19956,FALSE,TRUE,1.666666667,"Fake Recommand"
"6545",19958,FALSE,TRUE,2.5,"Fake Recommand"
"6546",19959,FALSE,TRUE,0.75,"Fake Recommand"
"6547",19960,FALSE,TRUE,7,"Fake Recommand"
"6548",19962,FALSE,TRUE,7,"Fake Recommand"
"6549",19964,FALSE,TRUE,1,"Fake Recommand"
"6550",19967,FALSE,TRUE,6,"Fake Recommand"
"6551",19968,FALSE,TRUE,5,"Fake Recommand"
"6552",19969,FALSE,TRUE,2.5,"Fake Recommand"
"6553",19970,FALSE,TRUE,0.666666667,"Fake Recommand"
"6554",19972,FALSE,TRUE,1,"Fake Recommand"
"6555",19973,FALSE,TRUE,2.5,"Fake Recommand"
"6556",19975,FALSE,TRUE,2,"Fake Recommand"
"6557",19978,FALSE,TRUE,3,"Fake Recommand"
"6558",19980,FALSE,TRUE,2,"Fake Recommand"
"6559",19982,FALSE,TRUE,3,"Fake Recommand"
"6560",19983,FALSE,TRUE,3,"Fake Recommand"
"6561",19984,FALSE,TRUE,3.5,"Fake Recommand"
"6562",19985,FALSE,TRUE,6,"Fake Recommand"
"6563",19987,FALSE,TRUE,1,"Fake Recommand"
"6564",19988,FALSE,TRUE,5,"Fake Recommand"
"6565",19989,FALSE,TRUE,3,"Fake Recommand"
"6566",19990,FALSE,TRUE,6,"Fake Recommand"
"6567",19992,FALSE,TRUE,2,"Fake Recommand"
"6568",19993,FALSE,TRUE,4,"Fake Recommand"
"6569",19994,FALSE,TRUE,3,"Fake Recommand"
"6570",19995,FALSE,TRUE,3,"Fake Recommand"
"6571",19999,FALSE,TRUE,5,"Fake Recommand"
"6572",20000,FALSE,TRUE,1,"Fake Recommand"
"6573",20001,FALSE,TRUE,2,"Fake Recommand"
"6574",20002,FALSE,TRUE,3,"Fake Recommand"
"6575",20005,FALSE,TRUE,2,"Fake Recommand"
"6576",20009,FALSE,TRUE,3,"Fake Recommand"
"6577",20011,FALSE,TRUE,3.5,"Fake Recommand"
"6578",20012,FALSE,TRUE,2,"Fake Recommand"
"6579",20013,FALSE,TRUE,8,"Fake Recommand"
"6580",20014,FALSE,TRUE,5,"Fake Recommand"
"6581",20016,FALSE,TRUE,4,"Fake Recommand"
"6582",20017,FALSE,TRUE,0.666666667,"Fake Recommand"
"6583",20018,FALSE,TRUE,4,"Fake Recommand"
"6584",20019,FALSE,TRUE,3.5,"Fake Recommand"
"6585",20020,FALSE,TRUE,1.5,"Fake Recommand"
"6586",20021,FALSE,TRUE,3,"Fake Recommand"
"6587",20022,FALSE,TRUE,6,"Fake Recommand"
"6588",20023,FALSE,TRUE,3.5,"Fake Recommand"
"6589",20024,FALSE,TRUE,1.5,"Fake Recommand"
"6590",20025,FALSE,TRUE,2.5,"Fake Recommand"
"6591",20027,FALSE,TRUE,2,"Fake Recommand"
"6592",20033,FALSE,TRUE,1.666666667,"Fake Recommand"
"6593",20034,FALSE,TRUE,1.25,"Fake Recommand"
"6594",20037,FALSE,TRUE,4,"Fake Recommand"
"6595",20038,FALSE,TRUE,0.666666667,"Fake Recommand"
"6596",20039,FALSE,TRUE,2.5,"Fake Recommand"
"6597",20040,FALSE,TRUE,5,"Fake Recommand"
"6598",20041,FALSE,TRUE,2.5,"Fake Recommand"
"6599",20042,FALSE,TRUE,3,"Fake Recommand"
"6600",20043,FALSE,TRUE,6,"Fake Recommand"
"6601",20044,FALSE,TRUE,3,"Fake Recommand"
"6602",20046,FALSE,TRUE,3,"Fake Recommand"
"6603",20047,FALSE,TRUE,6,"Fake Recommand"
"6604",20049,FALSE,TRUE,5,"Fake Recommand"
"6605",20050,FALSE,TRUE,2.5,"Fake Recommand"
"6606",20051,FALSE,TRUE,8,"Fake Recommand"
"6607",20052,FALSE,TRUE,2.5,"Fake Recommand"
"6608",20053,FALSE,TRUE,3,"Fake Recommand"
"6609",20054,FALSE,TRUE,0.75,"Fake Recommand"
"6610",20055,FALSE,TRUE,5,"Fake Recommand"
"6611",20056,FALSE,TRUE,2.5,"Fake Recommand"
"6612",20057,FALSE,TRUE,3,"Fake Recommand"
"6613",20058,FALSE,TRUE,4,"Fake Recommand"
"6614",20060,FALSE,TRUE,3,"Fake Recommand"
"6615",20061,FALSE,TRUE,2.666666667,"Fake Recommand"
"6616",20062,FALSE,TRUE,2.5,"Fake Recommand"
"6617",20063,FALSE,TRUE,3,"Fake Recommand"
"6618",20064,FALSE,TRUE,4,"Fake Recommand"
"6619",20065,FALSE,TRUE,1,"Fake Recommand"
"6620",20067,FALSE,TRUE,5,"Fake Recommand"
"6621",20068,FALSE,TRUE,3,"Fake Recommand"
"6622",20069,FALSE,TRUE,2,"Fake Recommand"
"6623",20070,FALSE,TRUE,1,"Fake Recommand"
"6624",20071,FALSE,TRUE,6,"Fake Recommand"
"6625",20072,FALSE,TRUE,2,"Fake Recommand"
"6626",20073,FALSE,TRUE,2,"Fake Recommand"
"6627",20074,FALSE,TRUE,2,"Fake Recommand"
"6628",20075,FALSE,TRUE,2,"Fake Recommand"
"6629",20076,FALSE,TRUE,2,"Fake Recommand"
"6630",20078,FALSE,TRUE,0.25,"Fake Recommand"
"6631",20084,FALSE,TRUE,2,"Fake Recommand"
"6632",20086,FALSE,TRUE,6,"Fake Recommand"
"6633",20087,FALSE,TRUE,3.5,"Fake Recommand"
"6634",20089,FALSE,TRUE,6,"Fake Recommand"
"6635",20090,FALSE,TRUE,5,"Fake Recommand"
"6636",20091,FALSE,TRUE,5,"Fake Recommand"
"6637",20092,FALSE,TRUE,2,"Fake Recommand"
"6638",20095,FALSE,TRUE,1.333333333,"Fake Recommand"
"6639",20096,FALSE,TRUE,6,"Fake Recommand"
"6640",20097,FALSE,TRUE,2,"Fake Recommand"
"6641",20098,FALSE,TRUE,2,"Fake Recommand"
"6642",20099,FALSE,TRUE,4,"Fake Recommand"
"6643",20100,FALSE,TRUE,1.5,"Fake Recommand"
"6644",20102,FALSE,TRUE,6,"Fake Recommand"
"6645",20104,FALSE,TRUE,0.666666667,"Fake Recommand"
"6646",20105,FALSE,TRUE,4,"Fake Recommand"
"6647",20106,FALSE,TRUE,5,"Fake Recommand"
"6648",20107,FALSE,TRUE,6,"Fake Recommand"
"6649",20109,FALSE,TRUE,1.666666667,"Fake Recommand"
"6650",20110,FALSE,TRUE,1.5,"Fake Recommand"
"6651",20111,FALSE,TRUE,0.5,"Fake Recommand"
"6652",20112,FALSE,TRUE,4,"Fake Recommand"
"6653",20114,FALSE,TRUE,3,"Fake Recommand"
"6654",20115,FALSE,TRUE,5,"Fake Recommand"
"6655",20116,FALSE,TRUE,2,"Fake Recommand"
"6656",20118,FALSE,TRUE,4,"Fake Recommand"
"6657",20119,FALSE,TRUE,3,"Fake Recommand"
"6658",20120,FALSE,TRUE,7,"Fake Recommand"
"6659",20121,FALSE,TRUE,1.25,"Fake Recommand"
"6660",20122,FALSE,TRUE,2,"Fake Recommand"
"6661",20123,FALSE,TRUE,5,"Fake Recommand"
"6662",20125,FALSE,TRUE,3.5,"Fake Recommand"
"6663",20128,FALSE,TRUE,3,"Fake Recommand"
"6664",20129,FALSE,TRUE,10,"Fake Recommand"
"6665",20130,FALSE,TRUE,1.2,"Fake Recommand"
"6666",20132,FALSE,TRUE,5,"Fake Recommand"
"6667",20133,FALSE,TRUE,6,"Fake Recommand"
"6668",20134,FALSE,TRUE,3,"Fake Recommand"
"6669",20135,FALSE,TRUE,6,"Fake Recommand"
"6670",20137,FALSE,TRUE,3,"Fake Recommand"
"6671",20139,FALSE,TRUE,2.5,"Fake Recommand"
"6672",20140,FALSE,TRUE,6,"Fake Recommand"
"6673",20141,FALSE,TRUE,8,"Fake Recommand"
"6674",20142,FALSE,TRUE,2.5,"Fake Recommand"
"6675",20143,FALSE,TRUE,1.666666667,"Fake Recommand"
"6676",20145,FALSE,TRUE,2,"Fake Recommand"
"6677",20146,FALSE,TRUE,8,"Fake Recommand"
"6678",20148,FALSE,TRUE,1,"Fake Recommand"
"6679",20149,FALSE,TRUE,3,"Fake Recommand"
"6680",20150,FALSE,TRUE,8,"Fake Recommand"
"6681",20151,FALSE,TRUE,8,"Fake Recommand"
"6682",20152,FALSE,TRUE,4,"Fake Recommand"
"6683",20153,FALSE,TRUE,5,"Fake Recommand"
"6684",20156,FALSE,TRUE,6,"Fake Recommand"
"6685",20157,FALSE,TRUE,2.5,"Fake Recommand"
"6686",20162,FALSE,TRUE,2,"Fake Recommand"
"6687",20163,FALSE,TRUE,4,"Fake Recommand"
"6688",20165,FALSE,TRUE,3,"Fake Recommand"
"6689",20166,FALSE,TRUE,13,"Fake Recommand"
"6690",20167,FALSE,TRUE,4,"Fake Recommand"
"6691",20168,FALSE,TRUE,7,"Fake Recommand"
"6692",20169,FALSE,TRUE,1.5,"Fake Recommand"
"6693",20170,FALSE,TRUE,3,"Fake Recommand"
"6694",20171,FALSE,TRUE,1,"Fake Recommand"
"6695",20172,FALSE,TRUE,1.5,"Fake Recommand"
"6696",20173,FALSE,TRUE,2,"Fake Recommand"
"6697",20174,FALSE,TRUE,1.666666667,"Fake Recommand"
"6698",20175,FALSE,TRUE,6,"Fake Recommand"
"6699",20176,FALSE,TRUE,1.333333333,"Fake Recommand"
"6700",20177,FALSE,TRUE,7,"Fake Recommand"
"6701",20178,FALSE,TRUE,0.5,"Fake Recommand"
"6702",20179,FALSE,TRUE,1.666666667,"Fake Recommand"
"6703",20180,FALSE,TRUE,1.5,"Fake Recommand"
"6704",20182,FALSE,TRUE,3,"Fake Recommand"
"6705",20183,FALSE,TRUE,2,"Fake Recommand"
"6706",20184,FALSE,TRUE,1.666666667,"Fake Recommand"
"6707",20186,FALSE,TRUE,0.666666667,"Fake Recommand"
"6708",20187,FALSE,TRUE,3.5,"Fake Recommand"
"6709",20190,FALSE,TRUE,2.5,"Fake Recommand"
"6710",20191,FALSE,TRUE,4,"Fake Recommand"
"6711",20192,FALSE,TRUE,7,"Fake Recommand"
"6712",20195,FALSE,TRUE,7,"Fake Recommand"
"6713",20196,FALSE,TRUE,3.5,"Fake Recommand"
"6714",20197,FALSE,TRUE,8,"Fake Recommand"
"6715",20199,FALSE,TRUE,2,"Fake Recommand"
"6716",20200,FALSE,TRUE,4,"Fake Recommand"
"6717",20202,FALSE,TRUE,1.5,"Fake Recommand"
"6718",20203,FALSE,TRUE,3,"Fake Recommand"
"6719",20204,FALSE,TRUE,1,"Fake Recommand"
"6720",20205,FALSE,TRUE,2.333333333,"Fake Recommand"
"6721",20206,FALSE,TRUE,1.6,"Fake Recommand"
"6722",20207,FALSE,TRUE,3.5,"Fake Recommand"
"6723",20208,FALSE,TRUE,3.5,"Fake Recommand"
"6724",20209,FALSE,TRUE,0.75,"Fake Recommand"
"6725",20211,FALSE,TRUE,3,"Fake Recommand"
"6726",20212,FALSE,TRUE,1.666666667,"Fake Recommand"
"6727",20213,FALSE,TRUE,3,"Fake Recommand"
"6728",20214,FALSE,TRUE,2.5,"Fake Recommand"
"6729",20217,FALSE,TRUE,2.5,"Fake Recommand"
"6730",20218,FALSE,TRUE,5,"Fake Recommand"
"6731",20219,FALSE,TRUE,3,"Fake Recommand"
"6732",20220,FALSE,TRUE,0,"Fake Recommand"
"6733",20221,FALSE,TRUE,2,"Fake Recommand"
"6734",20223,FALSE,TRUE,4,"Fake Recommand"
"6735",20224,FALSE,TRUE,1.75,"Fake Recommand"
"6736",20226,FALSE,TRUE,5,"Fake Recommand"
"6737",20227,FALSE,TRUE,0.8,"Fake Recommand"
"6738",20228,FALSE,TRUE,2.5,"Fake Recommand"
"6739",20229,FALSE,TRUE,2.333333333,"Fake Recommand"
"6740",20230,FALSE,TRUE,2,"Fake Recommand"
"6741",20231,FALSE,TRUE,1,"Fake Recommand"
"6742",20232,FALSE,TRUE,4,"Fake Recommand"
"6743",20233,FALSE,TRUE,5,"Fake Recommand"
"6744",20234,FALSE,TRUE,1.333333333,"Fake Recommand"
"6745",20235,FALSE,TRUE,3.5,"Fake Recommand"
"6746",20236,FALSE,TRUE,2.666666667,"Fake Recommand"
"6747",20237,FALSE,TRUE,4,"Fake Recommand"
"6748",20238,FALSE,TRUE,3.5,"Fake Recommand"
"6749",20240,FALSE,TRUE,6,"Fake Recommand"
"6750",20241,FALSE,TRUE,9,"Fake Recommand"
"6751",20242,FALSE,TRUE,9,"Fake Recommand"
"6752",20243,FALSE,TRUE,2.666666667,"Fake Recommand"
"6753",20244,FALSE,TRUE,7,"Fake Recommand"
"6754",20245,FALSE,TRUE,3,"Fake Recommand"
"6755",20246,FALSE,TRUE,6,"Fake Recommand"
"6756",20247,FALSE,TRUE,7,"Fake Recommand"
"6757",20249,FALSE,TRUE,1.25,"Fake Recommand"
"6758",20250,FALSE,TRUE,10,"Fake Recommand"
"6759",20251,FALSE,TRUE,3,"Fake Recommand"
"6760",20253,FALSE,TRUE,2,"Fake Recommand"
"6761",20254,FALSE,TRUE,8,"Fake Recommand"
"6762",20255,FALSE,TRUE,3,"Fake Recommand"
"6763",20256,FALSE,TRUE,6,"Fake Recommand"
"6764",20258,FALSE,TRUE,5,"Fake Recommand"
"6765",20259,FALSE,TRUE,4,"Fake Recommand"
"6766",20260,FALSE,TRUE,1,"Fake Recommand"
"6767",20261,FALSE,TRUE,3,"Fake Recommand"
"6768",20263,FALSE,TRUE,6,"Fake Recommand"
"6769",20265,FALSE,TRUE,3,"Fake Recommand"
"6770",20266,FALSE,TRUE,6,"Fake Recommand"
"6771",20269,FALSE,TRUE,3,"Fake Recommand"
"6772",20270,FALSE,TRUE,8,"Fake Recommand"
"6773",20271,FALSE,TRUE,1.5,"Fake Recommand"
"6774",20272,FALSE,TRUE,5,"Fake Recommand"
"6775",20273,FALSE,TRUE,6,"Fake Recommand"
"6776",20274,FALSE,TRUE,3,"Fake Recommand"
"6777",20275,FALSE,TRUE,11,"Fake Recommand"
"6778",20276,FALSE,TRUE,5,"Fake Recommand"
"6779",20277,FALSE,TRUE,2.333333333,"Fake Recommand"
"6780",20280,FALSE,TRUE,6,"Fake Recommand"
"6781",20281,FALSE,TRUE,8,"Fake Recommand"
"6782",20282,FALSE,TRUE,4,"Fake Recommand"
"6783",20284,FALSE,TRUE,7,"Fake Recommand"
"6784",20286,FALSE,TRUE,3,"Fake Recommand"
"6785",20288,FALSE,TRUE,1.2,"Fake Recommand"
"6786",20289,FALSE,TRUE,2,"Fake Recommand"
"6787",20290,FALSE,TRUE,9,"Fake Recommand"
"6788",20292,FALSE,TRUE,6,"Fake Recommand"
"6789",20293,FALSE,TRUE,5,"Fake Recommand"
"6790",20295,FALSE,TRUE,0.333333333,"Fake Recommand"
"6791",20296,FALSE,TRUE,7,"Fake Recommand"
"6792",20297,FALSE,TRUE,5,"Fake Recommand"
"6793",20298,FALSE,TRUE,2,"Fake Recommand"
"6794",20299,FALSE,TRUE,7,"Fake Recommand"
"6795",20300,FALSE,TRUE,3,"Fake Recommand"
"6796",20301,FALSE,TRUE,7,"Fake Recommand"
"6797",20302,FALSE,TRUE,8,"Fake Recommand"
"6798",20305,FALSE,TRUE,9,"Fake Recommand"
"6799",20306,FALSE,TRUE,5,"Fake Recommand"
"6800",20307,FALSE,TRUE,1.75,"Fake Recommand"
"6801",20308,FALSE,TRUE,3,"Fake Recommand"
"6802",20309,FALSE,TRUE,4,"Fake Recommand"
"6803",20310,FALSE,TRUE,7,"Fake Recommand"
"6804",20311,FALSE,TRUE,6,"Fake Recommand"
"6805",20313,FALSE,TRUE,6,"Fake Recommand"
"6806",20314,FALSE,TRUE,5,"Fake Recommand"
"6807",20315,FALSE,TRUE,7,"Fake Recommand"
"6808",20316,FALSE,TRUE,4,"Fake Recommand"
"6809",20317,FALSE,TRUE,1.5,"Fake Recommand"
"6810",20318,FALSE,TRUE,2,"Fake Recommand"
"6811",20321,FALSE,TRUE,7,"Fake Recommand"
"6812",20322,FALSE,TRUE,9,"Fake Recommand"
"6813",20323,FALSE,TRUE,2.333333333,"Fake Recommand"
"6814",20325,FALSE,TRUE,4,"Fake Recommand"
"6815",20326,FALSE,TRUE,10,"Fake Recommand"
"6816",20328,FALSE,TRUE,3,"Fake Recommand"
"6817",20329,FALSE,TRUE,6,"Fake Recommand"
"6818",20330,FALSE,TRUE,1.666666667,"Fake Recommand"
"6819",20331,FALSE,TRUE,11,"Fake Recommand"
"6820",20332,FALSE,TRUE,1.5,"Fake Recommand"
"6821",20334,FALSE,TRUE,0.75,"Fake Recommand"
"6822",20335,FALSE,TRUE,3,"Fake Recommand"
"6823",20336,FALSE,TRUE,4,"Fake Recommand"
